16118687, 0, 1, 0, 0, 0.0, 0.0, 0.9743589743589743, 0.8536585365853658, 0.0, 0.0, 0.02564102564102564, 0.12195121951219512, 0.35454545454545455, 0, 1
34830963, 0, 0, 1, 0, 0.0, 0.0, 0.0, 0.0, 0.96, 0.8597560975609756, 0.04, 0.1951219512195122, 0.22727272727272727, 0, 1
19099247, 0, 0, 1, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.8463414634146341, 0.2727272727272727, 1, 0
38480210, 0, 0, 0, 1, 0.0, 0.0, 0.030303030303030304, 0.7317073170731707, 0.0, 0.0, 0.9696969696969697, 0.881859756097561, 0.3, 0, 1
32892451, 0, 1, 0, 0, 0.03333333333333333, 0.17073170731707318, 0.9666666666666667, 0.8780487804878049, 0.0, 0.0, 0.0, 0.0, 0.2727272727272727, 0, 1
24430434, 0, 0, 1, 0, 0.0, 0.0, 0.0, 0.0, 0.9642857142857143, 0.8482384823848238, 0.03571428571428571, 0.4634146341463415, 0.2545454545454545, 0, 1
22593799, 0, 1, 0, 0, 0.0, 0.0, 0.9333333333333333, 0.8789198606271778, 0.06666666666666667, 0.17073170731707318, 0.0, 0.0, 0.2727272727272727, 0, 1
38904525, 0, 0, 0, 1, 0.0, 0.0, 0.023809523809523808, 0.43902439024390244, 0.0, 0.0, 0.9761904761904762, 0.8340273646638905, 0.38181818181818183, 0, 1
34421796, 0, 1, 0, 0, 0.0, 0.0, 1.0, 0.7804878048780488, 0.0, 0.0, 0.0, 0.0, 0.2636363636363636, 0, 1
25499326, 0, 0, 1, 0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.9205350118017309, 0.0, 0.0, 0.2818181818181818, 0, 1
46785226, 0, 1, 0, 0, 0.0, 0.0, 1.0, 0.7717770034843205, 0.0, 0.0, 0.0, 0.0, 0.2545454545454545, 0, 1
42135070, 0, 0, 1, 0, 1.0, 0.8342898134863702, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3090909090909091, 1, 0
37425344, 0, 0, 0, 1, 0.0, 0.0, 0.9545454545454546, 0.8943089430894309, 0.0, 0.0, 0.045454545454545456, 0.6097560975609756, 0.2, 1, 0
9495225, 1, 0, 0, 0, 1.0, 0.8439024390243902, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.36363636363636365, 0, 1
41295336, 0, 1, 0, 0, 0.0, 0.0, 1.0, 0.832632464255677, 0.0, 0.0, 0.0, 0.0, 0.2636363636363636, 0, 1
42581771, 0, 1, 0, 0, 0.0, 0.0, 0.95, 0.8446726572528883, 0.05, 0.24390243902439024, 0.0, 0.0, 0.18181818181818182, 0, 1
40674189, 0, 0, 1, 0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.8480300187617261, 0.0, 0.0, 0.35454545454545455, 0, 1
33455021, 1, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.8646341463414634, 0.36363636363636365, 1, 0
26268254, 0, 1, 0, 0, 0.0, 0.0, 0.9655172413793104, 0.7726480836236934, 0.034482758620689655, 0.14634146341463414, 0.0, 0.0, 0.2636363636363636, 0, 1
20801113, 1, 0, 0, 0, 0.9545454545454546, 0.8954703832752613, 0.0, 0.0, 0.045454545454545456, 0.3170731707317073, 0.0, 0.0, 0.2, 0, 1
37405393, 0, 1, 0, 0, 1.0, 0.8048780487804879, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2909090909090909, 1, 0
39170052, 0, 0, 1, 0, 0.0, 0.0, 0.03333333333333333, 0.12195121951219512, 0.9666666666666667, 0.798990748528175, 0.0, 0.0, 0.2727272727272727, 0, 1
45687579, 0, 0, 1, 0, 0.0, 0.0, 0.03125, 0.17073170731707318, 0.96875, 0.8473642800944139, 0.0, 0.0, 0.2909090909090909, 0, 1
36241588, 1, 0, 0, 0, 0.9696969696969697, 0.8589939024390244, 0.030303030303030304, 0.17073170731707318, 0.0, 0.0, 0.0, 0.0, 0.3, 0, 1
43751813, 0, 1, 0, 0, 0.0, 0.0, 0.975609756097561, 0.8847560975609756, 0.024390243902439025, 0.17073170731707318, 0.0, 0.0, 0.37272727272727274, 0, 1
17970505, 1, 0, 0, 0, 0.967741935483871, 0.8739837398373984, 0.03225806451612903, 0.34146341463414637, 0.0, 0.0, 0.0, 0.0, 0.2818181818181818, 0, 1
44188603, 0, 0, 0, 1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.899390243902439, 0.2909090909090909, 0, 1
19148937, 1, 0, 0, 0, 0.9629629629629629, 0.8771106941838649, 0.037037037037037035, 0.14634146341463414, 0.0, 0.0, 0.0, 0.0, 0.24545454545454545, 0, 1
44512814, 0, 0, 0, 1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.8793324775353016, 0.17272727272727273, 0, 1
37685037, 0, 0, 0, 1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.8, 0.2727272727272727, 0, 1
30478076, 0, 0, 1, 0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.7678721614802355, 0.0, 0.0, 0.2636363636363636, 0, 1
47808383, 0, 0, 0, 1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.8867595818815331, 0.2545454545454545, 0, 1
38545970, 0, 1, 0, 0, 0.030303030303030304, 0.21951219512195122, 0.9696969696969697, 0.8559451219512195, 0.0, 0.0, 0.0, 0.0, 0.3, 0, 1
43102193, 0, 1, 0, 0, 0.0, 0.0, 1.0, 0.825, 0.0, 0.0, 0.0, 0.0, 0.36363636363636365, 0, 1
28926364, 1, 0, 0, 0, 0.9767441860465116, 0.9088269454123112, 0.0, 0.0, 0.023255813953488372, 0.1951219512195122, 0.0, 0.0, 0.39090909090909093, 0, 1
47710301, 0, 1, 0, 0, 0.0, 0.0, 0.9615384615384616, 0.8321951219512195, 0.0, 0.0, 0.038461538461538464, 0.12195121951219512, 0.23636363636363636, 0, 1
46132614, 0, 1, 0, 0, 0.0, 0.0, 1.0, 0.7693089430894309, 0.0, 0.0, 0.0, 0.0, 0.21818181818181817, 0, 1
22885649, 0, 1, 0, 0, 0.037037037037037035, 0.12195121951219512, 0.9629629629629629, 0.8574108818011257, 0.0, 0.0, 0.0, 0.0, 0.24545454545454545, 0, 1
37486902, 0, 1, 0, 0, 0.0, 0.0, 1.0, 0.7539454806312769, 0.0, 0.0, 0.0, 0.0, 0.3090909090909091, 0, 1
43465457, 0, 0, 0, 1, 0.0, 0.0, 1.0, 0.8473642800944139, 0.0, 0.0, 0.0, 0.0, 0.2818181818181818, 1, 0
36831294, 1, 0, 0, 0, 1.0, 0.8585365853658536, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.36363636363636365, 0, 1
10030324, 0, 1, 0, 0, 0.0, 0.0, 1.0, 0.7712363330529857, 0.0, 0.0, 0.0, 0.0, 0.2636363636363636, 0, 1
27842835, 0, 1, 0, 0, 0.0, 0.0, 0.967741935483871, 0.816260162601626, 0.0, 0.0, 0.03225806451612903, 0.17073170731707318, 0.2818181818181818, 0, 1
38396086, 0, 0, 1, 0, 0.022727272727272728, 0.17073170731707318, 0.0, 0.0, 0.9772727272727273, 0.8752127056154283, 0.0, 0.0, 0.4, 0, 1
28595670, 1, 0, 0, 0, 0.975609756097561, 0.848170731707317, 0.0, 0.0, 0.0, 0.0, 0.024390243902439025, 0.1951219512195122, 0.37272727272727274, 0, 1
19447805, 0, 0, 0, 1, 1.0, 0.8314363143631436, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4090909090909091, 1, 0
46910377, 0, 1, 0, 0, 0.03333333333333333, 0.17073170731707318, 0.9666666666666667, 0.8671152228763667, 0.0, 0.0, 0.0, 0.0, 0.2727272727272727, 0, 1
45271260, 0, 0, 1, 0, 0.0, 0.0, 0.0, 0.0, 0.96, 0.8628048780487805, 0.04, 0.24390243902439024, 0.22727272727272727, 0, 1
30640528, 0, 0, 0, 1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.7258536585365853, 0.22727272727272727, 0, 1
47424240, 0, 0, 1, 0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.8780487804878049, 0.0, 0.0, 0.2545454545454545, 0, 1
