18558207, 0, 0, 0, 1, 0.004205214465937763, 0.0, 0.0, 0.8620689655172413, 0.2636363636363636, 0, 1
47263943, 0, 1, 0, 0, 0.0, 0.8543758967001435, 0.0, 0.0, 0.3090909090909091, 0, 1
45766878, 1, 0, 0, 0, 0.8265582655826558, 0.0, 0.0, 0.0, 0.24545454545454545, 0, 1
41245988, 0, 0, 1, 0, 0.005738880918220947, 0.0, 0.7704447632711621, 0.0, 0.3090909090909091, 0, 1
20832901, 0, 1, 0, 0, 0.0, 0.8563685636856369, 0.0, 0.005420054200542005, 0.24545454545454545, 0, 1
16188607, 1, 0, 0, 0, 0.7837398373983739, 0.0, 0.0, 0.0, 0.2727272727272727, 0, 1
30431623, 0, 0, 1, 0, 0.0, 0.0, 0.8818998716302953, 0.0, 0.34545454545454546, 0, 1
21432102, 0, 1, 0, 0, 0.005173688100517369, 0.8410938654841094, 0.003695491500369549, 0.0, 0.3, 0, 1
47918586, 0, 1, 0, 0, 0.0, 0.7821138211382114, 0.0, 0.0, 0.2727272727272727, 0, 1
40647288, 0, 0, 0, 1, 0.0, 0.0, 0.0, 0.8364069006543724, 0.37272727272727274, 0, 1
29085983, 0, 1, 0, 0, 0.0, 0.8108268887566924, 0.0, 0.02082093991671624, 0.37272727272727274, 0, 1
34832299, 0, 0, 1, 0, 0.0, 0.006097560975609756, 0.8466898954703833, 0.0, 0.2545454545454545, 0, 1
22658296, 0, 1, 0, 0, 0.8201219512195121, 0.0, 0.0, 0.0, 0.2909090909090909, 1, 0
43838545, 0, 0, 1, 0, 0.0, 0.005932762030323006, 0.7956493078444298, 0.004614370468029005, 0.33636363636363636, 0, 1
38020981, 0, 0, 0, 1, 0.0, 0.0, 0.0, 0.8978658536585366, 0.14545454545454545, 0, 1
39148720, 0, 0, 0, 1, 0.0, 0.0, 0.01797175866495507, 0.8254172015404364, 0.34545454545454546, 0, 1
31459297, 0, 0, 1, 0, 0.028455284552845527, 0.0, 0.767479674796748, 0.0, 0.2727272727272727, 0, 1
9950048, 0, 0, 1, 0, 0.0018066847335140017, 0.0, 0.8039747064137308, 0.0, 0.24545454545454545, 0, 1
44106548, 0, 0, 0, 1, 0.0, 0.0, 0.0, 0.7475609756097561, 0.18181818181818182, 0, 1
30820348, 0, 1, 0, 0, 0.0, 0.9024390243902439, 0.0, 0.0, 0.3, 0, 1
27576373, 0, 1, 0, 0, 0.0, 0.8178353658536586, 0.0, 0.005335365853658537, 0.2909090909090909, 0, 1
34447279, 1, 0, 0, 0, 0.8434959349593496, 0.008807588075880758, 0.0, 0.0, 0.32727272727272727, 0, 1
43780329, 1, 0, 0, 0, 0.8029268292682927, 0.006829268292682927, 0.0, 0.0, 0.22727272727272727, 0, 1
46946742, 0, 0, 0, 1, 0.0, 0.0, 0.0, 0.8226164079822617, 0.2, 0, 1
19099310, 0, 1, 0, 0, 0.0, 0.8252032520325203, 0.0065040650406504065, 0.0, 0.2727272727272727, 0, 1
43838530, 0, 1, 0, 0, 0.0, 0.8326558265582655, 0.01016260162601626, 0.0, 0.32727272727272727, 0, 1
24052861, 0, 0, 1, 0, 0.004355400696864111, 0.0, 0.8336236933797909, 0.0, 0.2545454545454545, 0, 1
38165201, 1, 0, 0, 0, 0.7862644415917843, 0.0, 0.0, 0.0, 0.34545454545454546, 0, 1
24619112, 0, 1, 0, 0, 0.004878048780487805, 0.7672473867595819, 0.0, 0.009059233449477353, 0.3181818181818182, 0, 1
28721613, 1, 0, 0, 0, 0.7926829268292683, 0.0, 0.0, 0.0, 0.14545454545454545, 0, 1
28451023, 1, 0, 0, 0, 0.0, 0.8744354110207768, 0.0, 0.0, 0.24545454545454545, 1, 0
44056273, 1, 0, 0, 0, 0.8011825572801182, 0.0, 0.0, 0.0, 0.3, 0, 1
9483906, 0, 1, 0, 0, 0.0, 0.8373983739837398, 0.0, 0.0, 0.24545454545454545, 0, 1
43704988, 0, 0, 0, 1, 0.003711558854718982, 0.0, 0.0, 0.8308589607635207, 0.41818181818181815, 0, 1
17316693, 1, 0, 0, 0, 0.8504772004241782, 0.0, 0.007423117709437964, 0.0, 0.20909090909090908, 0, 1
30886892, 0, 1, 0, 0, 0.0, 0.8414634146341463, 0.005335365853658537, 0.0, 0.2909090909090909, 0, 1
18171008, 1, 0, 0, 0, 0.8319783197831978, 0.0, 0.0, 0.0013550135501355014, 0.32727272727272727, 0, 1
45902448, 0, 1, 0, 0, 0.0, 0.9199695121951219, 0.0, 0.0, 0.2909090909090909, 0, 1
26047064, 0, 1, 0, 0, 0.0, 0.8186991869918699, 0.015447154471544716, 0.0, 0.2727272727272727, 0, 1
26948882, 0, 1, 0, 0, 0.0, 0.8327526132404182, 0.0, 0.0, 0.38181818181818183, 0, 1
23381571, 0, 1, 0, 0, 0.0, 0.8, 0.011149825783972125, 0.0, 0.3181818181818182, 0, 1
47012341, 0, 1, 0, 0, 0.0, 0.8081740276862228, 0.0, 0.0, 0.33636363636363636, 0, 1
45295257, 1, 0, 0, 0, 0.802439024390244, 0.0, 0.007317073170731708, 0.0, 0.2727272727272727, 0, 1
33218646, 1, 0, 0, 0, 0.9105691056910569, 0.0, 0.0, 0.0, 0.10909090909090909, 0, 1
47471993, 0, 1, 0, 0, 0.0, 0.8858885017421603, 0.0, 0.0, 0.2545454545454545, 0, 1
42519591, 0, 0, 0, 1, 0.006968641114982578, 0.0, 0.0, 0.845993031358885, 0.3181818181818182, 0, 1
36200784, 1, 0, 0, 0, 0.8437705998681608, 0.0, 0.0, 0.0, 0.33636363636363636, 0, 1
24142144, 0, 1, 0, 0, 0.003970504821327283, 0.8264322178105502, 0.0, 0.0, 0.39090909090909093, 0, 1
36522312, 0, 1, 0, 0, 0.0, 0.8824833702882483, 0.0, 0.0, 0.2, 0, 1
20056036, 1, 0, 0, 0, 0.8263118994826312, 0.0, 0.019216555801921657, 0.0, 0.3, 0, 1
18988331, 0, 0, 1, 0, 0.0, 0.01888276947285602, 0.8308418568056648, 0.0, 0.2818181818181818, 0, 1
